reviewId,content,score,sentimen
e9b00ad0-d578-4e50-bccb-3386c6e521ff,sangat baik,4,positif
ba92fa0d-78f5-4487-99de-058a0fb24952,pengiriman cepat lancar,5,positif
bf3e0495-572f-4878-a08b-10495913367a,Saya udh lupa pin tapi pas mau masuk pin salah melulu gimana ni saya mau masuk ke apl dana,1,negatif
bf80e370-fbd1-4bff-a3fc-42a238263cd0,top up dana di Alfamart dari tgl 14 mei 2023 sampai sekarang masih belum masuk saldonya padahal nomer sudah benar,1,negatif
2623c7f7-91e7-4273-ac1e-d102e170c173,ok bangat,4,positif
e340c7e2-2701-476c-b774-cd180cc6a764,Aduh gimn ini saya pngen buat akun baru malah kena beku -_-,1,negatif
257dea00-1707-4caf-b2b1-78aa77bec962,mantap,4,positif
da8654b1-a934-49fc-ae17-0676acdabb10,Udh 2x isi sldo bermslah dlu lancar..tlg min perbaiki cs nya agar percepat urus mslh nya msa hrus nunggu 1-2hr org isi sldo krn btuh..klo bisa ad live chat or wa biar gmpg dmn ad keluhan sldo tidak msuk.. Nanti tmbh lg bintang nya mksh,1,negatif
338a8a30-e424-44a6-9295-fd1bb43ba4f7,Memudahkan utuk membayar segala apapun,5,positif
1fffe4da-bdaf-4a6d-b2b4-8c7ebea42e72,bagus cepat,4,positif
c8a60b35-1b35-4d5d-8f7d-7a70b677f170,Saya isi saldo dana 500 ribu lewat bang BRI tapi saldo dana saya belum bertambah,1,negatif
8f8ca4f7-bd7c-40d3-81fe-bd9e30106d0e,Saya kecewa sama pihak dana sudah beberapa kali saya terkena penipuan disini tapi pas saya lapor selalu saja dipersulit padahal saya melaporkan hal tersebut agar tidak terjadi lagi kasus yang sama yang bakal dialami oleh orang lain saya terlalu kecewa dengan pihak dana,1,negatif
582133a2-252f-41d2-8920-30b27e6e4b3e,kenapa uangku ilang 12k saat mengisi saldo?,1,negatif
35dd07d7-6848-489d-aa17-72a0db7ca8be,"Ini gimana dana ya lagi buru buru malah pending hadeh tolong la, udah chat katanya suruh nunggu padahal nunggu nya sampe 5 menit eh nambah jadi 30 menit, gimana sih dana ?",1,negatif
798fb5ae-eb4b-4103-a634-9b27f7e3b604,bagus buat alat transfer,5,positif
1ae95cd0-0548-4713-b7cf-748968e93706,tidak bisa mendolod,3,netral
d822a152-e8da-4411-89f0-d2628e662bb5,baik,5,positif
3cf2944f-96ce-4b97-b076-a2a8b174c582,Akun saya gak bisa masuk,1,negatif
b38e02ef-41cd-4931-8b45-86d7789a99fd,Adeh dana nya GK jls,1,negatif
3367131c-4f70-44d3-827a-6500672b020c,membantu banget,5,positif
ea24609f-7b7a-4d05-a449-fe2110e484b9,Bagus,5,positif
8e5e45f0-9bfb-4106-bf2d-5a5b345a8347,Saya kemarin transfer uang dari dana ke rekening bank. Tapi sampai sekarang tidak masuk uangnya.,1,negatif
114e46cf-0fb4-4ebc-944f-b9e3ac97e28b,Mantap,5,positif
66ff15c5-1a2f-49c1-ace6-26d748381268,A'uuzu billaahi walaa taqrabaa haazihis sajarota wakuluu wasyrobuu walaa tusrifuu waghfirlanaa robbanaa.,4,positif
18052938-eea4-46d4-8cc1-f76f607bf140,mantap,5,positif
a326a5e1-c343-4095-a335-6447d5802e6c,Lama verifikasinya👎👎👎,1,negatif
3a325864-ebe6-478f-9969-6f7031c67813,suka lemot,1,negatif
66479494-f2d9-4271-b1db-91c43b1195d6,good aplikasi sangat membantu,5,positif
46a4b9fd-5587-40b6-bea4-2fb557120888,Knp saya tidak dpt masuk di aplikasi Dana ?,3,netral
1f029d38-2af9-42b6-afdd-9fe8e25da838,bagus,5,positif
3af3fb2f-7695-4482-a419-ebbe96856ff9,bagus,5,positif
a8248b7c-93ca-44ad-b294-1d8e15dd749d,"Masih bnyak yang harus d perbaiki , jika transaksi gagal susah buat laporan ke cs , di alihkan dengan bot doank .. kedepannya sediakan layanan cs yg lebih bisa membantu agas pengguna dpat menyampaikan permasalahan dengan cepat dan jelas",1,negatif
6e2c3db7-4b55-46ec-8199-dd1c594d0be0,mantap sinyal,5,positif
7cf9617a-62e9-453e-96ef-92b1c6132e47,sangat bagus,5,positif
1486501c-0162-4a4a-935a-ad7bcb7d3bcb,"sangat puas, keamanan juga terjaga",5,positif
16cca128-0f2c-4a4a-9298-25c56c5d7562,sangat membantu sekali,5,positif
65773c2a-b912-4b79-860e-66044aeb6d4f,puas banget,5,positif
5c4ad9cf-844f-496c-aa37-a2df83173bf9,kenapa ga bisa tarik tunai di alfamart ??,3,netral
80d2fdf6-b95b-45b2-8311-63b8453060c1,👍,5,positif
9803ceec-adda-40ce-bf85-2929d112300f,Aplikasi celeng,1,negatif
679f0c33-17a9-4ff2-92da-765d5ea75c2d,mantul bosquh,5,positif
8891121c-79ff-4440-823b-035cab57910b,Mengapa saya kirim uang pake dana ke bank BCA tidak masuk2 uang nya padahal saldo saya sudah berkurang hati2 dengan dompet digital ini sudah nunggu 24 jam tak kunjung masuk,1,negatif
7c78bea5-6ee6-491f-83b7-c8b85fcf1d49,"Topup Saldo Di DAN-DAN keterangan struk berhasil tapi saldo Belum masuk , gimana ini ? Hubungi CS sudah tapi suruh nunggu",5,positif
97b055ff-eff1-4d8f-8a3d-d08bc90ce398,"Saya unduh aplikasi ini padahal pin sudah betul, tapi tidak bisa masuk. Sudah di uninstal terus login lagi ganti pin lagi tetap tidak bisa masuk ""pin salah"" Hadeuuhh mohon maaf aku kasih bintang 1",1,negatif
6cc63dbf-375b-470a-8799-f36a3c7704f3,"Daftar premium malah petaka,mau transfer,masuk aplikasi tiba2 pin salah. Lapor pihak,via email lama sekali jawabnya,lapor via instagram tiba2 ada yang tlp,nomor tidak jelas bukan solusi malah marah2,via aplikasi dana DIANA dijawab lewat email sampai sekarang tidak ada jawaban,perusahaan besar tapi bobrok customer servis.",1,negatif
8de5be41-51a9-48b0-a49f-c822a0b8dabe,gampang untuk kirim nerima uang tanpa biaya oprasional lagi,5,positif
0abe8865-e2c4-4d80-8988-1cc0fa5a02b5,Apk t4i,1,negatif
947ed83b-e034-4b3e-88af-58e2c7ca585a,mantap,5,positif
2205dc8f-a017-4588-972a-5e98d3996dbf,"Min tolong dong saya mau login lupa pin biasanya pake kode otp, sekarang malah suruh hubungi diana makin kesini makin aneh",1,negatif
3c41735d-46f1-432e-86b1-904199ef5e84,Susah,1,negatif
686cf61a-2e7c-441d-b0d2-bb3d2b573790,"Dari tanggal 14 mei top up kartu elektronik/e money saldo dana sudah terpotong dan orderan berhasil tapi saldo belum masuk ke e money Sudah hub custom service sampai sekarang belum ada jawaban,coba lewat email pun sudah tapi hasilnya nihil Kalo ada dana refund sih gpp tapi belum ada refund sampe sekarang",1,negatif
138a53b0-f6ed-4e6d-81e0-eb45de27dcee,penggunaan aplikasinya gampang dimengerti dan memudahkan setiap transaksi 👍👍,5,positif
e05afc2e-50ea-43fe-8745-9cbddbed9a9b,P apik,5,positif
e845bcbb-c65d-4d33-af05-139b466ef3da,sangat membantu,5,positif
e43d4435-1ad0-4fae-ae05-293a658fafa9,Buat beli token PLN nomor token nya tidak dapat di pakai dan saldo tidak di kembalikan.,1,negatif
24ace7c3-5b33-4c1a-86c7-5abeaf7637ce,sangat mudah,5,positif
68528190-9234-4100-b4b8-d3a4b1a389f7,"Untuk dana QRIS tidak baik, sangat tidak baik, karena uang yang masuk di QRIS untuk di gunakan modal lagi, butuh waktu 24 jam masuk dana, padahal Dana butuhnya segera untuk diputar lagi, mohon diperbaiki terimakasih",5,positif
aad03421-ad8c-4f48-b02b-c7bce854b31a,Mau upgrade jadi dana premium kagak bisa eror jadi mau transfer ke bank lain kagak bisa di suruh verifikasi Uda photo KTP sama wajah tapi gak bisa,1,negatif
d2155ac9-146a-49b8-90e7-6d1b96af85a8,Tolong saya . Saldo saya udah 5 kli di sedot Gugel. & Saya sudah menghubungi dana tapi ga bisa. Tolong bantuannya. 17 mei 2023. Jam 13:42,3,netral
3d6367d8-82c6-491e-8c08-90724c950efe,"Bagus sih, tapi suka delayyyy!!! Gatau kenapa tiap mau transfer sering tap-tap tombolnya tapi ga jalan jalan, gimana ini? Terus juga suka error, sistem sibuk dll gitu. Mohon perbaiki ya",3,netral
92d34a90-6ca6-4262-a7ca-30a51a227800,okheiiii,5,positif
4ad9d840-33fb-44a2-b477-319c8838a32b,"Alhamdulillah di permudah sama aplikasi dana, mudah mudahan lancar",5,positif
763346be-0f46-49ae-9dc2-634f3e31964b,Saya login kok gk bisa,1,negatif
527dc2f1-45bf-4ffd-acc2-3f7f1d88b6f2,mantap,4,positif
fd8a4b7f-581d-48a6-8c33-f4172ae2e41c,aplikasi ini sangat memuaskan,5,positif
92c287b1-704d-4187-8abc-45910f99459b,parah ini ... saya barusan ketipu dengan iming iming dana kaget ... dan seluruh saldo saya ilang di curi,3,netral
2f1440af-b37a-481b-82e3-607d7f583b85,"Penyelesaian permasalahan saldo kecil aja ribet banget, gimana saldo gede. Bye",1,negatif
b4cd18c8-593b-47b2-8c39-99a07d30575d,AQ ska,5,positif
d0d51b6d-de7b-4eaa-96c5-9a172e7d1d7c,"Jangan download dana lagi aplikasi rusak tidak bertanggung jawab, 2bulan saldo tertahan tidak ada penanganan aplikasi SAMAPAH",1,negatif
f4e70c05-cccc-4605-8ca1-100053112d12,sangat memuaskan,5,positif
e307b369-3fad-4d66-98a6-ae8118fed793,Fitur tarik saldo selalu susah diakses....sue,1,negatif
93490165-9610-44b8-afec-f89b59d6d28b,mohon agar diperbaiki sediakan fitur printer agar dapat cetak struk tanpa harus screenshoot.,4,positif
0b6057d0-fea3-4dc4-a003-a065de30491b,Melalui ini jd mudah,5,positif
95667e59-f313-45a2-82df-a8fc9bee9d7c,good,5,positif
6f5195c0-b910-496a-ae8f-5290dacfcbd5,mantap,2,negatif
fe6ea085-9a51-48e0-89ff-57da529b50cc,"Udah ane Uninstal kaga bisa"" muter"" doang sampe skrang peaa batt nih apk",1,negatif
05ff5b3b-e01e-4cdb-8312-d1d49a370aa9,"Banyak kendala pakai dana mau upgrade premium gagal terus,jadi duit di dana ga bisa di ambil,sudah kirim email, telepon costumer service nya ga ada ya bisa dihubungi",3,netral
ef84a0d9-ea72-4bbc-9796-3901b7276b60,transaksi sukses saldo sudah terpotong tapi penerima tidak menerima transferan nya hubungi cs bot gak guna gak ada tanggapan kecewa saya uang hilang gak balik padahal butuh banget uang nya,1,negatif
afb44092-9fcf-4615-af9b-e2917978ea22,Saya transfer uang 50 ribu sampe sekarang masih dalam proses udah 2 hari ga ada uang masuk!,2,negatif
b6923782-48a4-462e-b5d1-ebd4d14398dc,sangat puas,4,positif
3826a49f-d6d8-4af2-88a6-254f330f7507,mantap,5,positif
c1f8b30b-d4bb-46b1-bbd7-3e4c0f200457,Gila lambatnya...,1,negatif
82e1caef-bf69-460e-923e-24c3a9870382,Apk sampah mau buka di suruh update padahal apk dh versi terbaru,1,negatif
cb3aa0f5-d2a1-4041-b626-fd32b857ae97,Waktu habis,5,positif
e78c91ca-9675-45fd-a9ed-87920d469472,Top pokoknya sngt mmbntu,4,positif
e8441450-0d5b-4e80-b0d5-5f3fd69dc6d8,kenapa setiap kali z masukan pin selalu salah padahal PINnya benar. d refresh ke sandi baru pun tetap bgitu.. mohon infonya. atau cantumkan atmin dana biar bisa konsultasikan masalahnya..,2,negatif
d4d2490d-978a-4557-823c-0fbca472a987,kurangi biaya admin,5,positif
9df23d8e-af7e-4f91-a1e8-7d2600e882dc,Saya suka,5,positif
2493d378-4a64-4ede-bc90-8491b36a598a,tranfer cepat... Thanks,5,positif
9ad6f44a-c80a-47b8-a329-e810df9da010,"Agak lain ini dana, masa dana udh premium tiba"" jadi gagal premium",1,negatif
6e35702e-8fcb-402e-a0a1-280fed1a5005,baik sekali,5,positif
70a11db7-c7b4-4e8f-b4cc-f7b2da6fc590,MANTAAAP,5,positif
655994ed-4d63-4e0b-9eff-5b33d56673cc,"SANGAT BELIBET!,UDAH DIGANTI PIN BEBERAPA KALI MASIH SALAH!!",1,negatif
f9988f20-600c-46d6-8ad3-518489f72274,membantu saya lebih mudah,5,positif
38ddad33-ceb8-4fd3-9c8b-e1a6706a71c5,sanagt bagus sekali,5,positif
9405fe91-b936-4980-bf73-8bd61593072f,Padahal saldo belum saya pakai sama sekali trus dipotong ada keterangan pembelian kuota padahal saya tidak beli kuota Lo... rencana mau saya pakai pembayaran disalah satu platform Lo untuk seminar...sangat kecewa gpp rejeki masih di tangan saya...saya tidak permasalahkan uangnya tp iktikatnya gimana,1,negatif
f1d1e6b8-7c29-43f5-8a36-e0468bc7352d,sangat bagus,5,positif
ac0f184d-95dd-4068-825d-c645e25d53f3,Tolol,1,negatif
ed895285-58d1-4233-9d3e-e5de7d69864c,Semoga apk ini selalu bagus,5,positif
e155943e-a3d2-4e33-bd91-99e20ea40e27,Alhdulilah sangat sabar,5,positif
7385a7e8-2060-459e-a5ae-5df1aba5daed,Akun saya masa tidak bisa di buka padahal sudah benar pinnya tolong admin,1,negatif
c10cc952-1187-48bb-bd4b-32d832cb6106,0ń,2,negatif
c75cc83c-c044-4040-9d73-2e335dd97fa7,"Ini kenapa ya uda premium trs besoknya ganti yg biasa hrus upgrade lagi.. Sedangkan upgrade gagal"" Mulu ada yg bisa bantu call center nya?",2,negatif
a941b6d0-39bf-4a9e-854b-c97f2efe6182,sangat membantu thank,5,positif
57ea678d-9afb-4cb7-a2f6-4d41f6422d70,saya sangat menyukainya,5,positif
913ea7e2-7580-4e57-84f7-d54aba42be5e,pelayanan buruk 👎👎👎👎👎👎👎,1,negatif
3edc02fd-f1c7-4dba-a86a-b87479ffede1,kok bisa aplikasi dana transfer ke bank notifnya sukses terkirim tapi uangnya tidak masuk saya kecewa dengan aplikasi dana,1,negatif
d5f3a169-ec84-4b6c-97bd-202f7bde8be8,mantab lah aplikasi dana mah dr pd aplikasi lain ada admin bank.. sebel.,4,positif
5418c228-1b68-4be3-a286-2122caa24847,"semenjak pakai Dana,, apa saja jadi mudah... semoga di banyakin lagi bonus free nya... hehehe",5,positif
b6aee1fb-bb19-4536-97c6-bf974eca7658,Saya sudah kirim uang ke bank mandiri status Transaksi Berhasil tapi tidak masuk ke rekening tujuan Gimana ini dana? mohon kerjasamanya DANA,1,negatif
5dbed559-73a8-434e-b1a1-198c454e3e1a,"Dana kurang ke amanan nya gimana sihh sya udah lama pakai trus di premium kan udah dua kali buat pasti nomor dana nya ada yang ganti jadi nomor lain ,,, gimana sihh dana kalau bikin aplikasi tuh yang bener dong ,,bikin laporan tetep aja gak di tanggapi,,dana makin sini makin jelek, gak ada tanggung jawab nya,, ke amanan kurang, nomor dana saya gak di kasih ke siapa siapa jadi bisa ganti nomor nya, parah nih dana,,",1,negatif
54b0ca30-4af3-4583-a058-63eefb68e07c,Gak ada diskon,1,negatif
2c03f232-3a15-481b-be4d-fecf8f74ae39,Sangat mudah.dan nyaman,5,positif
6d38c5d8-5d25-4bec-b132-ebc27b2cf93d,mantap,5,positif
4c83c1e9-4cc5-424b-87a6-35d09edde129,"Transaksi pending dalam waktu lama,tolong segara proses,sudah 3×24 jam pengajuan masih pending",1,negatif
e5ff4325-6514-46ea-b776-365791240919,"Harusnya dana itu nerapin sistem hapus akun klo akun udah ga aktif selama 6 bulan, soalnya saya nomornya yang dulu ilang gabisa kepake lg disuruh hub cs tapi ga di respon2",2,negatif
8d07a9a2-0748-48a4-95a3-acfe43c0fdec,dasar gj,2,negatif
4963644d-ed6f-4737-aa6f-90e3124169e3,cukup membatu,5,positif
b399490e-ed5f-4f89-b616-b15614dd46e6,Sangat bagus,5,positif
4bf3fffc-adcb-46bc-acad-fe6266d18a98,Aplikasi yg sangat membantu,5,positif
cae9d6f3-48e9-412e-ac79-1018df168af9,Kenapa aku gak bisa transfer uang ke rekening,1,negatif
1bac7b7c-bc11-473b-bf23-8adffb5e15f7,Luar biasa,5,positif
840bbe5f-f9a0-4f3a-b3d4-9042f75cf7c2,"Buruk, mending g*pay... Masukin PIN salah, sekali ganti PIN bisa, saldonya yg gada, padahal baru top up saldonya 👍 GWS min moga halal aja",1,negatif
35f2667e-696b-4762-976a-3847863aa061,Bagai mana cara mengembalikan sakah tranfer ke nomor yang tidak ke pakai,1,negatif
e005c40d-9410-4e2b-9c28-8484c8d92668,Akun di bekukan terus,2,negatif
563666d7-6e3b-4759-8058-66f50a848895,mantapppp lahhh,5,positif
cb649eb6-c9c2-40b3-ad7a-d40b961fc6fb,DANA MANTAAAB👍,4,positif
4d113df6-a122-4b8f-8b92-f74c458a7916,memudh kan tnpa hrs ke bank,5,positif
3c3e73d1-1cea-4cb6-ac9b-e351868ed888,Saya sangat kecewa karena banyaknya orng gn membajak akun dana saya trus saya mau memperpindah akun harus tunggu 90 hari lama banget,1,negatif
04bbad41-d180-4dee-95e6-ad99fbc2cc9b,cepet banget,5,positif
f55c2af4-7c40-4c7b-9c1a-355417a114b5,sangat membantu,4,positif
995f5d38-49e5-4c0c-a51b-4264a70eabe2,baik,4,positif
d625a2c9-c817-4dc9-a4e1-fda832dc2d4b,"Dana ko jadi gini jelekk banget gak kayak dulu lancar lancar aja tuhh sekarang setelah update jadi eror teruss, buat kalian yang mau download apk dana mnding gak usahhh lahh!!!!",5,positif
b3441e15-3b01-4c90-abb7-f029d8adfd1d,Tolong dipebarui lagi,1,negatif
e7fe421e-ac0f-494e-a421-60ec9c1efb75,saldo hilang tiba tiba malah di suruh ganti pin gak di refund lagi,1,negatif
02c4dd45-9914-4d38-a84c-bd99065b31f7,biar bintang yg bicara,5,positif
f863c98d-cd5c-4109-a646-bf8ca04cdf5e,baik dan akurat,5,positif
aeda0c64-eb30-44cc-9b4e-b5b9f67378cb,Min Kenapa saya tidak bisa login Memasukan nomor hp .tidak mau di lanjutkan?,5,positif
fac13e26-b7d9-4e53-9592-bb27e5758054,"Gak jelas, gak bisa masuk ""Pin Salah"" hadeh udah di reset pin pun gak bisa masuk",3,netral
430705fe-898a-406a-bc71-2e5f0b29047f,good,5,positif
5fba6cc4-7863-4cfb-8227-c1834f998be5,"Knapa dana saya tidak dpt masuk lgi saat upgrade ulang pdahal nmornya maseh aktiv tapi pada saat masuk mengisi nomornya malah timbul seperti ini...""Nomor sudah digunakan atas pengguna lain""apa mksdnny ini....",1,negatif
f7f14c30-2d22-4b23-8009-c2574cdf61bb,sangat bagus,5,positif
ca4f7916-316d-4454-b330-b6467fb14744,"Halloo. Sore ka, sy mau komplen tentang apk ini. Sy pengguna dana dan kebetulan saya salah satu outlet bank yg sering menerima costumer topup dana. Kebetulan hari ini di jam 13.52 cust sya topup sebesar 3jt, sampe jam 15:30 saya cek saldo masih belum bertmbah, pdahl struk topup/bukti berhasil sudah keluar. Sy sudah mengajuakn complen di app dana lewat cs tp tidak meyakinkn sy masalah akan beres, karna jujur dgn adnya hal ini kepercayaan custmer saya jadi berkurang. Saya harap bisa cepat slsai!",1,negatif
2f49b3ac-e1ea-4d4d-8ddc-867671bcbe32,membantu sekali,5,positif
a8b4340a-f532-427a-a181-40fcaf802ba2,mantap,5,positif
73accd7b-ff33-4fde-8721-fd70d66717d0,Aplikasi sangat membatu,5,positif
90b39019-5b11-4917-adec-c4c5b8a2e535,"bagus si cepet,,,cma sampai sekarang blom ada tanggapan apapun mengenai dana playleter ,,yg sampai sekarang bom ada,,klo memang ada Bru saya kasih bintang 5",4,positif
35954de1-8624-4fc8-98de-88e126fd18b8,Kenapa sering sekali eror kalaw ya memang dompet digital seharusnya bisa lebih bermanfaat dan amanah...sering di pake tranfer saldo terpotong di pemberitahuan gagal tp saldonya kaga muncul2 kembali perbaiki lah sistemnya masa dompet digital malah kaga smart,1,negatif
cee8a620-d6ed-4b93-aaf8-ccf9d2d61bcf,Aplikasi nya mantap banget,5,positif
89b1401f-8896-46d6-8b1e-16d67cb1e035,Saya tranfer dari mandiri 150000 ke dana saya tertulis berhasil hari ini pada jam 14:40 wib.kenapa saldo dana saya tidak bertambah..tolong di bantu dong mind..sy lg butuh soalnya,1,negatif
4fd40b1b-c698-4710-906e-2706147b5f2b,sangat memudahkan dalam melakukan transaksi dan prosesnya cepat,5,positif
9bdc8c13-8745-4e7d-af56-85a3a85f278e,sangat bagus,5,positif
5ebdf310-06a6-469b-ad1a-2a36fe3f3241,Aplikasi Kalian Sudah Gak Jelas Kali.. Pantas Rating di Ulasan Dana Selalu Bintang Satu.. Provider Kalian Sudah Gak Buat Peguna Nyaman.. Dari Tgl 13-05-2023 Saya Beli Voucher KFC Rp 85.000 Sampai di Outlet Voucher Tdk Bisa di Gunakan.. Sudah Buat Laporan di Live Chat Bahkan Sudah Ada Nomor Pelaporan di Pesan Resolusi.. Sudah Tlp Call Center Juga.. Sllu Jawaban. Cek Secara Berkala & Tggu 3 Hari Krj.. Sudah 3 Hari Krj.. Sampai Tgl 17-05-2023 Saat Ini..Tapi Jawab Nya Sllu Sama Cek di Pesan Resolusi,1,negatif
ce164186-3b80-463c-8c8e-ee51cef9b4d8,love,5,positif
8b80080a-cec6-4764-b860-df21512ac413,Oke mantap,4,positif
8f30c836-27ee-48a4-a15b-cd24c2ff479a,"Karna dana saya telat update sandi akun dana saya salah,dan setelah saya update saldo dana saya hilang",2,negatif
94ae3c82-083b-4422-9d2d-19178d1c9730,bagus,5,positif
123dc089-bc96-4f9a-95b7-99299cb79102,dana lagi error,1,negatif
17b8306f-c748-4507-8f81-2167d0ce2f21,mantul,5,positif
38542cc7-6cb5-4805-838b-00d09b0c56e5,Dana apaan aman apanya siiii saldo kepotong sendiri gak jelasss,1,negatif
74c8395b-ff50-4cb9-9b21-b52df8907cf1,Kenapa,2,negatif
c50c7726-c961-476d-9142-d8b6b5758dcf,Ada apa denganmu DANA,1,negatif
62caa6b9-3508-4d6a-a371-afa8d60483d1,Ok,5,positif
baaf4ee7-4881-4ce9-b8d9-102f0596495b,Kenapa pas sudah di ganti pinnya masih salah Mulu Tolong di benerin,1,negatif
9a25c475-2329-481c-b951-be035a413216,"Banyak kendala, masa pin udah bener masih aja salah, terus udah di ganti pin masih aja salah, hubungin costumer service iya iya doang sampe sekarang belum ada perbaikan",1,negatif
53754f4b-5ac3-4095-a01d-753be45eca21,"Suka sebel setiap pembayaran uang, tempat pengaduan terlalu bohong alias cuma formalitas tapi tidak beguna selalu call center nya pun tidak bekerja sesuai dengan yang seharusnya",1,negatif
fcbca2eb-4b27-43e4-bbe9-b828fdb6318f,sangat membantuuu...,5,positif
0407bdc1-a6b7-4108-b762-f960c2cecb83,ok,5,positif
087f242c-f947-4f0e-9043-20db7a573f6c,mantab,5,positif
c2f2324b-74a6-46be-9c59-532919ddbd20,"Kacau masa iya saya gak melakukan transaksi apapun tiba "" saldo saya ilang semua. Gmna ini pihak dana, gara tanggung jawabnya. Katanya bisa menjamin kalo ada apa apa uang akan kembali tapi mana.",1,negatif
fc34f201-eee9-4538-aff0-68636d8225e2,Butut susah ufgred nya,1,negatif
e1435e72-c421-4aaf-8d9e-5ae7101a5253,Suka eror kalo top up di Alfamart nya sukses di apk dana nya belum masuk Harus nunggu 2 hari lagi lama susah kalo lagi butuh banget duitnya,4,positif
b7b8d1f5-8802-4b3e-8996-11d3fd86d5b8,"Bagus si,,tapi kenapa harus robot yang jawab ketika ada kesalahan dalam transaksi,apakah cuma itu yang bisa memuaskan pengguna aplikasi ini,saya top up kuota 2 kali transaksi gara2 lemot,giliran dicek yang masuk cuma satu,giliran dilaporkan gak ngasih solusi,,,",4,positif
5dc05129-57d3-41b8-aba1-6a60e155a4c9,"Kecewa sama bahasanya,kenapa harus bahasa Inggris malah ga ada fitur setting league lagi,asli Indonesia tapi bahasa dalam aplikasi pake bahasa luar negara padahal bagi saya dana itu udah mantap.kekurangannya ya dibahasa",3,netral
2efd90ca-d44f-4855-ac39-5d10c9a6da31,smoga sllu amanah dnnperthan kan,5,positif
7c82cfca-1dc8-43ff-9ada-f8f57cac0fa0,bagus,5,positif
8f752a0a-aedb-4d64-9914-5f74f41f9593,"Kacau, transaksi berhasil tapi tidak masuk, tidak rekomended buat top up emony, dan ridak ada kejelasan dari pihak dana setiap komplain selalu d bilang sabar, tolong pelayanan system nya d perbaiki",1,negatif
e19d931b-8472-4b32-a63f-de06f773f7d9,cukup bagus,4,positif
ee1c13ef-2f75-4934-a454-62a4a4f355c7,"Heran deh perasaan aku pin g salah, sudah ditampilkan pinya pas diklik PIN salah coba lagi, dganti pin biar lebih mudah salah lg ko bisa sih padahal aku masukin g salah pin",1,negatif
4df04c7e-fc90-4325-bb88-0bca1f754b15,Apk menyusahkan orang doang,1,negatif
e852233e-09f7-4719-92a8-50029787be9f,Aplikasi sangat bgus juga membantu,5,positif
d98f1d96-fc34-4222-a230-8596f0bcbe77,top,5,positif
bd9aeb95-f7a9-421d-8732-520c87aa235f,transfer di dana sangat mudah dan aman,5,positif
cc5b618d-0f78-468c-ae22-851a3f81647a,"Dana masih ada saldonya, giliran mau di buka pin salah, sudah mencoba berbagai cara hasilnya 0 Mending ganti ke ovo atau lainya saja sobat, daripada saldo kalian mubazir",1,negatif
841a981a-02bd-44f8-884b-fd47ff180fa4,Kacau ni aplikasi pin udah benar malah katanya salah dan mau masuk di suruh uptade versi baru dan hubungin via email.. Kacau saldoku gatau kabarnya,1,negatif
db793161-aea9-4357-8783-23ee3252d133,Mantaap,5,positif
9cc44c89-0d09-45ba-8ab6-f464fc544fc2,memuaskan,5,positif
bdfb2e1e-4c3c-45a2-a2e9-c10d77fefd40,Ok,5,positif
7a06236e-a789-453e-ba1e-68dd48acb670,"Tolong akun saya dikembalikkan ya, karena saya lupa pin, saat saya menunggu menerima pin tapi tidak ada yang masuk ke HP saya mohon di perbaiki.",4,positif
8d516b1d-a498-4c19-9ca6-74df4a25b57d,"cepat, cepat, cepat dan cepat. luar biasa dan murah lagi, sukses terus dana",5,positif
9597c81a-721d-4d18-b6ce-2c63c387093d,Tolong Perbaiki Upgrade Dana premium nya!!!,1,negatif
36eac23a-f8b2-497e-abbb-2bd4c4338ce0,Masa di dnlod ga bisa di buka terus,1,negatif
67574282-a1fe-4356-b78c-9a6e4c79c687,"Kenapa banyak transaksi ke google dan yang lain,padahal tidak ada melakukan transaksi. Bahkan anehnya lagi saldo kosong,tapi ada transaksi ke google. Dana yang dulu lebih baik. Kenapa sekarang dana tidak memuaskan penggunanya",2,negatif
90d0cafb-1b2b-4f64-8688-1d6dfa0914d7,Aplikasi jelek pelayanan cs nya sangat buruk sekali. Melaporkan penipuan transfer dana tapi tidak di tanggapi dan di tolak tidak ada niat baik untuk membantu pengembalian dana saya di tolak pengembalian kadaluarsa,1,negatif
2aa2b0d0-5abc-4c2f-bbe1-98fac0631216,Cara ngehubungin customer service gmn??!!gagal mulu tiap mo upgrade!!,2,negatif
bf6c1304-fd4a-441c-ba39-bb0110cbe920,"Makin hari dana makin parah bukanya makin baik, masa kirim udah berhari hari masih dalam proses terus.. Keterangan ada kesulitan, di benahi donggg.. Jangan buat orang kecewa",2,negatif
2af30986-8377-4ec1-81e3-9c6e414d200f,sangat ok,5,positif
5f9b1bdc-bfa4-4ba8-b5a5-9405694cce09,Gabisa min udh dicoba,4,positif
645b453d-9b38-4760-a525-5393a5825c7e,"sangat membantu dan memudah kan untuk pembayaran apapun atau antar tranfer ke bank lain atau ke dana sendiri,,",5,positif
9ba72bdf-95dd-44ed-a316-a3fd2ac4103a,Bagus sich aplikasi ini membantu banget.,5,positif
a0c013a4-1396-4c71-a532-98ecb374aabe,sip. mudah di gunakan bayar apapun,5,positif
eacdfccb-bb6d-4f16-9a7d-8134fa977a12,apk dompet paling keren dan simple,5,positif
e1a8d7ac-3bf1-421f-8c42-7904e7a5ed52,Terlalu sering update 🤦🤦,2,negatif
11a82a30-0018-441a-959d-b955a6ff03cb,mantab pah mantab,5,positif
