reviewId,content,score,sentimen,Target_type
b86e32ad-4e3a-467c-afda-6ece68b79a0a,good,5,positif,1
c143e886-f60e-409d-8a1c-3553477029d7,sangat mnuenangkan,5,positif,1
e1cb3b1f-3a44-4976-87a5-7f1758bff059,dana kaporit aku dan mudah untuk transaksi di dana mantap,5,positif,1
28793b37-f211-4602-94ff-f3491ff48fcc,mau daftar di apl dana tetapi apl dana tidak bisa buka mohon solusi,5,positif,1
c6fa83b9-db4a-4aac-9705-28d73abc16d0,ketika transaksi selalu harus tunggu dulu lalu direfund kembali lot sekali sekarang tidak rekomen buat bikin ewallet,1,negatif,-1
5b4e5b9d-068b-4957-8c6c-d146a1ae2f82,top up saldo ribu dari rekening mandiri saldo di rekening sudah kurang saldo di dana tidak masuk banyak kasus rupa kalau sampai masalah nya tidak selesai serbu bintang saja biar tidak laku sekali,1,negatif,-1
2c4f7c2f-223c-44a1-9926-c8618d1943db,update terus pay later nya tidak ada buang juota saja,1,negatif,-1
a8662d15-0a74-4b1d-b307-3c2c1ae946de,bagus,1,negatif,-1
bebf1b91-a79d-4c10-a4a5-c2ac6f671345,mantap,5,positif,1
b0aa8f28-c507-419e-8b59-985f8df8dfa8,mantap,5,positif,1
1efca9bf-4a6b-48b5-a8ba-4a0434745a56,sangat muas,4,positif,1
3da835e8-08e8-4842-a14e-a1962a78bf58,terima kasih,5,positif,1
1f6ccc92-9a58-4c56-9736-520c27efa465,bagusss,4,positif,1
72f873fe-432e-4b9e-89fa-045721b9b34c,kadang suka eror kalau mau trf sudah di klik malah ngelag diam baik,4,positif,1
82fe0bea-f117-4902-91ea-51b6070ef6c1,halo dana saya ingin konfirmasi bahwa akun dana saya beku sedang saya tidak pernah minta untuk beku dan saya tidak pernah laku aktivitas yang rugi orang lain dari itu saya ingin akun dana saya buka kembali terima kasih,1,negatif,-1
623ccd86-b279-4af8-9d58-2a879d291214,mantap,5,positif,1
6855384b-441b-4d9a-9879-9b756625191e,sangat bantu,5,positif,1
a8f3e43a-fa4a-4826-8810-0ab933d52682,mau ganti nomor lewat app saja eror terus payah sekali saldo saya ngendep situ banyak tolong lah,1,negatif,-1
42d68bd7-afb7-4e44-980b-104ce306bb6b,tingkat lagi,5,positif,1
a04a707f-5da1-4049-bc6f-b628e4d0a2b1,baik,5,positif,1
bfd7fd26-a4d6-4fd7-a324-817104f63c5c,wahyudidi,5,positif,1
f9de0514-1b8b-4a42-bac0-21c8691eaa41,baik,5,positif,1
7fda57de-b39b-4a9a-a609-ebb8919a7210,,5,positif,1
9e027f3f-4c4a-4107-b51e-7a4588e9647c,rugi nih tiap deposit selalu di potong,1,negatif,-1
ed4271a3-ff08-4796-8cf5-2f25af4c8eb5,jos,5,positif,1
d0b38f42-e0d2-4d97-a07e-0597441a3e12,semenjak di updet sistem jadi masalah tidak bisa cek riwayat isi pulsa pun susah kalau topup lancar ini apakah jadi buruk layan nya mau cek ke pusat bantu tidak bisa sama sekali huuu buruk nya,1,negatif,-1
d49dcdae-83ca-435c-aca6-bdf6e3eac706,moal baleg,5,positif,1
4257cf2e-5698-4438-8051-688d8282c857,transaksi nya lama ya lenyap padahal mau buat makan,1,negatif,-1
de6d5c50-2345-4a4a-92a8-13641df2afd7,dana saya dibekuin hampir bulan saya sudah hubungin pihak dana namun tidak ada respon tolong dong saldo dana saya sangat penting jangan asal main bekuin,1,negatif,-1
f6a0d621-93d6-4bf0-b5d0-a69924cb3bdc,tidak jelas orang sudah benar sandi tidak bisa di buka pin salah,1,negatif,-1
76c99314-22a7-4e87-bdbe-f7dbecc2ea70,baik,4,positif,1
66bc75d5-f933-4f87-b8c8-581c6dab0090,aplikasih gila ini kecewa benar sudah gambil ini taik nian loging saja tidak bisa,1,negatif,-1
06a40e1d-6f09-4e1e-8444-82bcaeb4e0bf,kok saldo saya kurang ribu rp njir gimana nih pihak dana kok begitu sih yang dulu nya bagus sekali kenapa sekarang begini sudah,3,netral,0
36d1b458-0df5-4e4a-a95f-f933c93edf64,good,5,positif,1
dc0225d8-d197-43ae-9554-28cc2ed680d6,tidak bisa update ke dana premium terang gagal terus sudah tidak bisa di coba lagi sedang saldo masih ada,1,negatif,-1
2180e001-9e2e-4494-af43-82cab1f8c3be,dompet digital yang sangat percaya,5,positif,1
da30c49e-2956-4621-a4aa-2e43fba251c9,lana wkwkwkwkwk,5,positif,1
4a3b2d2f-dbb6-4126-80cd-fb4f13f1b807,mudah dan cepat,3,netral,0
d2e3e356-faa5-4cb4-b354-391be9c04f58,bobol gara di singkon kan sama googel play store dan akun lazada,2,negatif,-1
11c5411e-ae50-4a8a-9b0e-267af2548615,moga mkin lancar,5,positif,1
baa3aef0-8f52-4c91-bd00-d03bea7b9b98,bagi sangat muas,5,positif,1
e8061b00-663e-4cae-a2a7-39d97eae5fe7,sangat bagus,5,positif,1
b6b9927d-f5af-4b0c-b9d8-8ce04379fcd1,email saya belum ada tindak sampai sekarang kecewa sekali kurang profesional,1,negatif,-1
3878e5ce-b4bc-495c-b6b4-4b62e749237b,min balikin saldo saya saya salah beli masa pakai a reward voucher nya tidak bisa balikin saldo saya min,1,negatif,-1
59880586-9d63-43d5-9598-21b5bc5a16b6,buruk sekali mau bayar yang mana yang konfirmasi yang lain,1,negatif,-1
62ff7693-7ca2-44f4-9d79-88c81f5d77c3,gut,5,positif,1
c662b2b6-5096-4621-a35b-1b68d1070e1e,kasih dulu baru mula,4,positif,1
8bb1853d-f4df-4e9d-be01-55be857f8ad0,bot,1,negatif,-1
3028ebd6-37f9-431a-968b-ad1982d967ca,bantu saya yang males bikin atm,5,positif,1
19607b18-ec5e-4e2a-99e2-4c3101906082,ram tidak bisa yaa,5,positif,1
377f2038-6af7-4013-8436-5bf6d38fd4fe,puas skli,5,positif,1
3d653f47-b33d-42b7-a118-17b224758480,sayang paylater ya gc muncul muncul,5,positif,1
26cf4f2c-6ad4-444b-80bf-f7be8d381f6e,tari uang dari dana bisnis sangat lama di proses hinggak customer butuh dada tidak bisa di andal,1,negatif,-1
2fa33373-86c4-4684-b505-55ba6bd952ae,kenapa saldo dana saya di ambil oleh google padahal saya tidak pernah mes apa,1,negatif,-1
e66ee609-1246-4a68-98e1-57ee8cdaa1d4,terima kasih,5,positif,1
b0f546c7-518e-4df4-8d41-c932b39785f2,ok,5,positif,1
3dbd8165-e08e-4f22-b0ba-98803f62e69a,agak kecewa ko bisa ya kelas dana bisa mudah di hack ijin lapor hari ini tanggal mei akun dana saya ko bisa transfer otomatis ke dua orang tidak kenal padahal tidak laku transaksi apa saldo tiba tiba hilang di riwayat ada bukti transakinya yang saya heran ko bisa ya untuk kasus ini saya dengat sangat untuk tindak kasus ini kalau bisa saldo saya bisa kembali,2,negatif,-1
a64b7b70-e4ac-41e1-b2b9-3724bc7466ea,mantappp,5,positif,1
c9a82beb-1698-4109-968e-e966582691c0,mantaapppp,4,positif,1
bffc7360-ac07-47a0-8a36-5b5c66fee85c,jangan pakai dana top up e money tidak masuk tetapi saldo dana sudah ke potong sudah lapor ke cs tidak ada respon,1,negatif,-1
f1d132c2-d238-4b83-a34d-f5e410acb3f3,upgrade ke premium saja sulit sekali tanggap pun tidak ada yang bantu,1,negatif,-1
e41da835-887a-497a-926c-6b3bc3792e61,mantap dana dompet digital,5,positif,1
c10bec0c-d047-4d20-81fb-94de280b1a86,pin salah terus padahal pin sudah benar sudah di upgred masih saja susah login,1,negatif,-1
ab098a17-bd83-4c5f-91b2-09b48645e7a6,bantu,5,positif,1
e60f46cf-c865-4d17-9d73-c60e3de6f161,sungguh kecewa dan sesal pakai aplikasi dana selalu ganggu jaring selalu ganggu jaring,1,negatif,-1
cd5527db-799c-499e-a35d-c0c4a6e619a1,sangat puas playanan nya,5,positif,1
d3d19843-c35c-46a2-aec1-91f051408e0f,mohon untuk di hapus dana atas nama sayahdan arifianto karena dana saya di ambil orang,3,netral,0
6379e482-bb3e-4fd2-bfda-7afdf3eb44f9,jaya terus dana,5,positif,1
9734bea2-53b8-4af6-9458-4884d2906439,sangat manfaat,5,positif,1
b8bb652e-3144-4f93-8e26-7c8834413f5d,tidak tahu lah,1,negatif,-1
4629e9e6-f4fc-4276-9510-214f2c7267bb,uang tidak masuk ke dana telah saya top up dari briva sangat tidak tanggung jawab,1,negatif,-1
ef8f6fbd-00a7-483b-914d-a666c040b48f,bagaimana mau livcet dia tidak bisa bossssss tololong di bntu bos,1,negatif,-1
d3997745-315b-44b7-bbb0-50a15da085f3,mantap,5,positif,1
e4840c94-62fd-4b71-bb1a-df4425ad0632,lapor sudah beberapa hari tidak ada jawab kayak tidak di tanggap lapor saya,1,negatif,-1
07735aac-f94e-4eff-a210-a172ec4bb836,saya sudah update dana tetapi waktu saya ingin masuk lagi ke dana ada tulis yah kamu belum update itu gimana ya,5,positif,1
0afa2665-5eed-4fdb-b80d-8680f9884686,kecewa tidak bisa buka kali kali,5,positif,1
c670ebed-c653-4ddf-a0d8-565869beb16a,akun saya tidak bisa di guna dan notifnya nomor sudah daftar atasnama guna lain,1,negatif,-1
831b8378-9293-4d69-892d-e322f9b2ec40,kenapa tidak bisa tarik uang tanpa premium apakah kaliaan tidak berfikir banyak orang yang jauh dari orang tua tanpa ktp untuk buat dana premium bagaimana cara dia transfer uang aplikasi bodoh,1,negatif,-1
a7ce50cd-5448-49ba-91eb-848059858ab7,bagus,5,positif,1
5cee0a35-a9e8-45e4-8772-d783cc0b0ecd,trimakasi dana bantu sekali lama ada dana tahan kan kualitas dan puas customer,5,positif,1
11c88fba-732c-487e-99f9-b361b2a72cf9,apa kritik balas sama semua itu itu saja minta bantu ke email developer juga yang jawab robot maaf saya rangin bintang nya ya,1,negatif,-1
e774aae1-2b73-4a8b-9951-5c8ca6ee4047,kenapa saya top up tidak masuk saldo nya tolong di proses saldo saya cepat nya,5,positif,1
bdcf518f-d480-4965-94ba-bb64ba23294f,ko tidak bisa buka,2,negatif,-1
34dcc953-2c0a-41f4-b439-5c2d1d0ee1b9,sangat bagus,5,positif,1
bc54d257-6efd-480b-b6e6-5bdc508ad447,,5,positif,1
5f37d235-a895-4adf-86b1-eeb2ef169a5f,kalau lupa sad gimana tanya tanya tanya,4,positif,1
724f9fb2-4e37-420f-9250-748e868b4a8b,bintang untuk transfer gratis,5,positif,1
c6119db7-fb33-4441-ba42-2fae232be8af,awal awal sangat bantu dengan bagai fasilitas transaksi akhir akhir ini transfer top up suka delay uang tidak bisa balik tipu pula sama wa dari admin resmi saran uninstal mulai dari sekarang alih ke aplikasi e banking dari bank resmi saja gaes,1,negatif,-1
da985d40-7389-4088-991f-04d4eda3135c,jozz,4,positif,1
eef3ce70-eb49-4bec-8292-43ec1b9a444a,apa sana nyedot saldo padahal langgan tidak,1,negatif,-1
bbc93ed4-11fd-496d-b3b5-6c614fbb30f7,oke,3,netral,0
9bbddba7-c451-42bd-be87-2094b121e08d,layan costumer service ridak ramah lama sekali proses,1,negatif,-1
85b52b5f-3213-43fe-a205-3ddf7c49c8cd,lancar jaya,5,positif,1
56c93af0-d7b8-48f1-a261-2923215e4767,saya senang dengan aplikasi dana ini smgtz bantu saya,5,positif,1
f29ca14e-ca59-4a36-b16b-7571dea0cd15,not bad,5,positif,1
1c4008f5-b7eb-44cd-9189-d66102b54a92,saya guna baru dana ingin buat username saja susah kali tidak ada nama yang bisa saya bikin,1,negatif,-1
00071519-08c1-4de1-8181-b42e78eebbc8,tidak jelas masa masukin pin salah terus padahal jelas pin baru di ganti seru,1,negatif,-1
38957469-e0cf-4023-b8a3-27bf30f2dafa,sanggar bagus,5,positif,1
55d81464-d95e-4a20-84b3-a3c04f5f6065,uang di dana kuras sendiri,1,negatif,-1
7053ca13-9db4-46d8-a8ff-682ab79d8a18,mantap,5,positif,1
d0cd2a17-dae0-4812-8829-b7466180f1af,bagus tidak ada potong terima kasih,5,positif,1
bd3c547b-8cdd-416b-99e8-8637e269da0c,buaguussssssssss,5,positif,1
b49d341c-ec7f-4f22-8338-083246574255,apakah bagus itu saja si hanya saya jahat jadi saya kasih bintang maaf developer saya download hanya mau coba trial hari di bagai game saja aoekkwwk,1,negatif,-1
c09b21ca-f822-4ac3-815d-3531d4ce095b,kenapa tidak bisa buka ya sudah berapa kali pin sudah benar timbul jawab pin anda salah cobalagi,1,negatif,-1
4d7db19e-1275-404f-944c-3be7ce0ae5c4,aman,5,positif,1
1d2a7c41-0f23-442e-8014-0251f81fb427,sangat bantu mudah aman percaya,5,positif,1
aa118f0a-9cc4-4762-83eb-22e09c8ba665,mantap lah,5,positif,1
f63a86d8-2b68-4363-944f-02a992bcf5b6,sangat bantu dan mudah pakai dana cuma dana paylater tidak bisa di aktif kalau bisa dana paylater harus aktif dan bisa agar semua guna dana makin banyak seru seru seru terima kasih,5,positif,1
25acf766-ad5c-4d63-8b30-5779e6dfd788,percuma diupdate terus masih banyak bug dan jaring parah,1,negatif,-1
da7e1bbb-705b-4e13-9af1-5389cd20a050,sering lot ke alo mau ke nomor rekening,4,positif,1
fd6836ba-6cdf-4ae2-9734-c421ac7e269e,kami sangat bantu dengan aplikasi ini,5,positif,1
75b6f6c2-dd37-49e7-beee-fda931e55519,occ,5,positif,1
6d2a2ef7-77c1-408c-a8a0-b2fddb0d2c0d,good,5,positif,1
a430a5c1-9804-46c5-aeac-0162387a5063,bagus,5,positif,1
6e9074d4-e77a-4b74-8d00-da448d5d089b,bagua,5,positif,1
b93fc439-5594-445c-b037-68d8db451f46,sangat bantu,5,positif,1
c0304be2-7d23-4b97-85bd-dca671febb7e,sangat bantu,5,positif,1
c4a2eb89-60aa-4100-b337-7fa55a25176f,belum pernah daftar mau daftar tidak bisa terus masak langsung masuk pin padahal belum pernah daftar,2,negatif,-1
b6847e96-69f6-4510-ba77-e2af8933cdac,admin lot kocag,1,negatif,-1
7037e132-7b5f-43b3-ac5a-4e8967bbf65a,mantap jadi lebih enak mau transfer,4,positif,1
3a2584d0-2522-43e4-895d-cb18a59f95b5,sudah minggu saya nunggu proses kendala saya tidak kunjung selesai masalah saya isi saldo ke dana tetapi tidak tambah dia sudah saya laporin tetapi sampai sekarang belum ada kabat di chat si ana tetapi tidak juga sambung kr live chat tolong lah kasih pasti,1,negatif,-1
04b9b4be-92fa-4637-95df-43683a07f772,mantap jiwa,5,positif,1
f4a04075-fb53-4d44-a1b8-1a912cce980b,mantap,5,positif,1
1d20e823-4456-40a8-a6ab-16db2375755a,sangat bantu sekali terima kasih,5,positif,1
081a0fbf-31de-4aa7-8c13-861770d29a48,mantaap,4,positif,1
26885f29-0fea-452b-b3fa-9cf6d4817732,bagus,4,positif,1
a7ba04c4-d7ba-40c0-8349-f64a33194efa,keren dana rekomendasi sekali mudah cepat,5,positif,1
83270db0-a0f7-4b6d-a915-55f60d8c65a5,aplikasi yang bagus,5,positif,1
1382bafa-6fdb-4ac0-b080-7de00077c788,sang at bantu,5,positif,1
0cf21436-ab11-4956-a5f0-18113147a114,jangan pakai dana untuk transaksi kapok seru seru seru jelek pelayananya robot semua payah tidak ada solusi saya tf uang lewat dana ke mandiri pending harus nunggu jam sudah di tunggu sampai jam malah gagal dan uang sampai sekarang belum kembali ke dana uangya gatau itu uang ke mana di ambil kali seru seru sudah telepon cs hanya di suruh tuggu saja tidak ada solusi uang ke tahan di dana sampai sekarang tidak balik kecewaa seru,1,negatif,-1
6a1d7e6d-7d67-45fc-aed8-76f60296c37e,aplikasi berat sekali telah kirim transfer kembali ke tampil input nominal kalau tidak fokus bisa transfer lagi padahal yang tadi sudah,3,netral,0
317d63ff-1b53-4c8a-ba6c-1bb45a02d520,lot parah padahal apakah lain walaupun jaring tidak stabil tidak lot ini,1,negatif,-1
e33be3db-8775-4d89-a693-d922225aeded,bagus,5,positif,1
692901db-03f0-487e-8b65-ea36353ae641,ok aplikasi yang sangat bagus gampang tarik uang brayssss enak tidak kalemm tanks aplikasi dana,5,positif,1
9bda718e-0db7-4d8f-8801-f3884a200403,goooooood,5,positif,1
8f918f66-7865-4bb8-b369-e5d9d0cb3f64,dana kok susah sekarang untuk bayar tagih saja susah,1,negatif,-1
aeb75877-78a6-496b-82a1-b01101a4fb07,ngajien apakah teh mikir jang aing gunta ganti pw aya x teu bisa da di sabar teh kalah kitu jiga nu ngahareken anyinf teh,1,negatif,-1
7e1fa22d-7dc7-4f15-a00b-9b4c28e9d0ff,sangat batu terima kasih,4,positif,1
b954b108-787b-482c-81ef-db5e17a0e9a3,sangat bantu mantap,5,positif,1
74162311-23e4-43f1-920a-7382058d30d9,moga lancar terus,5,positif,1
1d59beb4-e2d3-4e4d-9acc-413c3910060c,dana memang luar biasa,5,positif,1
ffeec55d-aafc-4d65-925d-7bb94812ef33,sangat puas,5,positif,1
cc47457d-f30c-43f7-a4f6-7efd1f7c2199,fast respon,5,positif,1
5467f83a-13df-4e24-98ff-ec0fcaae89b8,mantap,5,positif,1
917ca7e4-9c50-4c3d-aec2-0c129ccc9108,lot,4,positif,1
ba5eb7ea-daeb-45b1-bbb1-f975a95483e9,aplikasi bodong saya barusan top up juta di indomaret rencana buat tabung tetapi telah saya top up aplikasi dana saya tidak bisa di buka padahal sudah versi baru tetapi masih suruh update apakah ke versi baru terus makin lama makin tidak jelas di apakah dana untung duit saya masih miliar lagi di bank nb jangan download aplikasi dana atau duit kalian yang di dalam di curi sama admin nya ni apakah kalau tuk simpan uang sangat tidak rekomendasi seru seru seru,1,negatif,-1
30bf665b-9b8f-464d-85d9-35be2f9ab19b,proses riset pin saja susah sekali padahal akun sendiri,1,negatif,-1
98c7d481-7cfb-469d-b75f-4813ef527c2f,mantap,5,positif,1
3b8e34f8-8eb3-4996-ae38-ec9e9fb865c8,keren,5,positif,1
16749526-d14a-456f-b21e-61eee1195b61,ik,5,positif,1
d23c607d-f5ce-4914-9667-71d3d3e94fa1,kamu tanya tanya,5,positif,1
1d34c869-005e-45f2-abf5-53ca04a13bff,simple cepat dan aman produk seperti pulsa lebih murah banding app belah sukses dana,5,positif,1
49d67d30-e0ed-4ebe-9ea2-b4853edd8066,kenapa tidak bisa masuk terus keluar lagi,1,negatif,-1
a718f416-832e-407a-8f45-fb19f6014924,bagus bagus bagus,5,positif,1
ab931ad5-06d2-4f4e-a2b5-834d837f13c4,baik,5,positif,1
fc0b4a19-4c1b-4af6-85e0-253c7022b296,apl dana aplikasi hebat mudah saya untuk punya uang digital mudah di guna aman flexible kereeeeeen pokok jempol,5,positif,1
d565cb6b-c5db-417f-91d6-ef610045c75e,mantul,5,positif,1
4c171a57-85df-43df-b1d3-a60b89cdf551,good,5,positif,1
d8495266-4ecb-48f1-a442-04f762e97f67,good,5,positif,1
45c5a8cf-7e71-48d3-93cc-324b2699abe2,lot,1,negatif,-1
80e8c26f-ce6e-44fc-a308-f737747e0093,sering dapat ganggu,2,negatif,-1
533cd7c3-2279-472c-97b8-8a5de6221e66,untuk bayar e samsat luas lagi dong area nya,4,positif,1
2ebaeaf6-38bb-4e3a-9ffc-01294cc4dec5,oke mantap,5,positif,1
ba1b8dd6-09f7-4daa-b4fd-9f713ca62715,dana lag padahal dulu deh prem kok sekarang tidak anjir kalau masuk in akun yang mau di beli kok tidak tidak bisa padahal sudah abdet,1,negatif,-1
502d562f-65ba-455a-bc9a-7e7fa4ab5bb3,mau tf sama cek riwayat transaksi saja lelet nya minta ampun anj,1,negatif,-1
bf2c19de-f4d1-4052-bc4e-eb163233e72c,sangat baik,5,positif,1
c3c8f025-c6fb-4878-8415-a3675e0b4935,ok,5,positif,1
86f91252-754b-49c8-96a1-d3f74f78a7b9,nge close sendiri terus,1,negatif,-1
91639366-6751-4146-8d26-ba280d39077d,kata gratis kali tf ke bank diem di potong ke tiap transaksi posisi masih ada gratis kali mana tidak ada terang sama lapor nya huu,1,negatif,-1
7a226966-ed33-4ccf-b0dd-8f51fd7cc5d8,butut,1,negatif,-1
b6936f6c-9a1a-4763-ab86-1c44ee7d33ec,saya masuk tidak bisa bisa kenapa padahal pin sudah benar,1,negatif,-1
332e1dd6-5b70-4849-bfc2-79826322aecd,server eror terus saya kecewa seru seru jadi tidak bisa beli pulsa padahal sudah saya update tetap z tidak bisa masuk tolong dong baik makin parah,1,negatif,-1
2acaf5bd-f886-4d99-ac6a-a10bcbc2ee66,sangat mmbantu,5,positif,1
28c4e4df-4cc5-4e12-8eeb-16907713e51b,mantaaf,5,positif,1
4f5a76eb-73a0-4123-958d-817993cba68b,terlalu banyak kendala sekarang saya transfer ke bank mandiri malah di pending di refund tidak bisa gatau harus gimna sudah hari kya gin belum ada jawab dari cs nya,1,negatif,-1
e8044591-bd61-4968-877c-9b2658c2a38c,mantap,5,positif,1
e2166f93-2735-4e78-9093-8831b9641614,top up emony ribu tidak masuk hilang sudah uang ribu,1,negatif,-1
c5703e24-b6b3-4ec5-bba3-72f37bde7a89,aplikasi yang sangat manfaat,5,positif,1
4d15f442-1d23-43e7-96c9-0f6d89027462,ok,1,negatif,-1
0d37ee84-4b46-400c-b434-4256a0110a1d,mantap,5,positif,1
a2324237-9557-4cb2-b7a8-5f7f7614b98f,saya tidak bisa upgrade ke premium padahal saya suka sekali dengan dana untuk masuk ke menu lain tidak bisa contoh saja mau check in hari selalu kembali ke menu awal begitu pun masuk ke menu lai tolong di baik lagi juga sering ada notif jaring putus di aplikasi,3,netral,0
a57af7be-9999-42ba-a567-5cd38848d0fb,punya aku tidak bisa di update,4,positif,1
f1c50791-1db0-4afd-801e-ed329c9b6931,apakah sangat bagus recommended sukses selalu,5,positif,1
122a8085-7ef7-436b-a82e-851c297aee89,mudah bayar terima kasih dana,5,positif,1
f798a07a-7295-4445-aeda-4bec700d0a92,aplikasi ini sangat bagus sekali,5,positif,1
7f5f46b3-bfde-4817-b7d2-4c3d25a23006,harus nya main dana surprize harus ada hadiah semua jangan ada zonk nya sudah harus ngompulin point x harus bisa main dana surprize eehhh pas main dapat zonk orang pakai dana hanya untuk judi online,1,negatif,-1
81d55397-3c2b-4074-8395-4bf9dbbb4e04,sangat bantu usaha,5,positif,1
a051a177-babd-4ca4-a9fd-e7b9b62adb5d,apakah yang sangat bagus dan bantu,5,positif,1
fc18cd92-51bf-4237-8663-fb1800f07d4d,sangat bantu,5,positif,1
2ff532e7-efdb-4f5d-80e8-de39d7f65d25,muas kan,5,positif,1
025fd924-3ab2-4144-a4d9-80f196f05cda,baguus,5,positif,1
1a24bcd8-0a9a-4e49-a535-6e93833334b1,mantap bos aku,5,positif,1
f581c883-d5ae-4ea1-8b25-d968af985075,kok tidak bisa ke buka,5,positif,1
08139e41-86bc-4348-b69a-ad2ecc247eac,keluh chatnya sama bot mana kalau pending kirim atau bayar bisa hari,1,negatif,-1
31325a9c-9cbc-4cb2-8e35-18f22b51bab6,dana seperti punya tabung di bank,5,positif,1
aa266601-de8e-46e2-b546-f0753c24bf6c,kenapa saya tidak bisa kirim uang,4,positif,1
f9371bca-c22c-49b7-9f8d-decdeefb8b5b,bukan pinjam,1,negatif,-1
7398ee63-43e2-4582-a56d-554604356eb7,bagus,5,positif,1
1ec48a9d-22db-4803-9adc-2b9de245fca4,mantap,5,positif,1
b63589ad-66b4-43e0-acb3-b9b1a9586d1f,mohon baik sistem padahal pin sudah saya ganti hasil terus saya masukin pin nya tidak bisa padahal nomor sama pin sudah betul mohon baik,1,negatif,-1
dd89299a-443a-4bef-8638-48e7aab2f19d,proses pending terlalu lama sudah hari saya di pending sampai sekarang,1,negatif,-1
206a9c12-838c-4da0-8d9c-e7605bb541e7,sangat bantu,4,positif,1
edee97f4-43b8-442f-91b5-80801ace7ad0,jangan ambil pulsa dari dana,1,negatif,-1
53e28825-05f6-4e72-b458-5f77aaf024e3,sangat bantu,5,positif,1
03a109a6-8704-4ae8-abbf-883dc2a1f4bf,mau reset pin sudah minggu lebih tidak ada tindak lanjut gimana ni saldo yang tahan sana,1,negatif,-1
bcb5455c-6a40-409c-8ccd-3da96c4ae34d,sangat menbantu saya kasih bintang,5,positif,1
c312ee92-d853-4681-b5fd-181babec85e6,dana saya di bobol apakah bisa di kbalikan lagi ke saya tanya,5,positif,1
a29f7ac6-47f2-42e6-b774-ff3635fe6d27,jos,4,positif,1
a704d0f3-e0a1-4d1d-8c56-24d9901a8f59,kenapa tidak bisa buku dana saya,5,positif,1
48a9908b-08fb-4fdb-a028-47b33c6f3e0b,sedikit puas,4,positif,1
349977b1-827c-4eb6-860a-b11615e7f6c4,tf top up jadi lebih mudah dan enak nya tidak ada biaya adm,5,positif,1
c654fd3f-c565-430a-97f1-eadd42123a96,mudah kan,5,positif,1
4433ea69-690f-4569-93aa-b4768a94d8ba,mantap minta saldo,5,positif,1
d32eedff-824f-4297-9323-de36c3096c9a,sangat bantu tetapi tolong jangan ada ganggu,5,positif,1
21fd2462-3362-4a45-8bb1-7f61507a7fa5,sangat puas,5,positif,1
bc16bdd8-ed82-4a83-bb6d-24e764a9c343,baik,4,positif,1
05c8ff12-a4cc-4200-87e3-d95ef66d1271,e didi,5,positif,1
b0faa5a9-1d50-47c1-bccc-a7c1f20b46c5,bagus,5,positif,1
5bca21ce-8092-46c8-a336-9145497a5757,balik kan aplikasi dana saya,5,positif,1
64b13beb-0f13-4d06-9f3d-0b967eb5ab1d,sangat bantu,5,positif,1
82f3f626-e7e1-4f46-973d-43cbdb34b744,moga potong kirim nya di beri ringan,5,positif,1
a38ea4b0-59c3-47cb-98f3-d7b2a17e7130,asepdani,4,positif,1
d88758cc-c336-4f9d-927d-7272703a772a,baru x ini ngisi pulsa di dana transaksi ada pulsa tidak ada sangat kecewa,1,negatif,-1
8131fa63-eb63-4b65-a24e-3d8de93f92d8,susah amat mau ke premium sudah kali kali tetap gagal malah di kasih pemberitahuan terlalu sering ngajuin premium,1,negatif,-1
798de110-2daf-471a-9061-810c4ccc0390,ko susa daptar,3,netral,0
5501eb47-bf66-4524-950e-2524b1947276,baguuus,5,positif,1
a4aa285e-49a9-4e8f-9352-4864e1bdecdc,lot sekali tiap transaksi pending terus mana lagi urjen gilir transaksi pending mau di batalin tidak bisa sudah nunggu hari tidak balik saldo,1,negatif,-1
b5343243-9846-42f8-aea5-0044095e076b,tidak bisa buka,4,positif,1
79e98001-71f5-4d94-a661-4eb02bc0c575,religius,5,positif,1
0e8f1758-ed0a-48c5-bd05-f2f6eb100f5c,terima kasih dana,3,netral,0
8b3b822e-4897-47ee-ba43-1565a283f695,promo dana cicil yang tidak guna tidak perlu buat acara seperti itu kasihan para guna lama yang sudah pakai aplikasi dana dan tidak bisa guna fitur sebut,3,netral,0
c24876ba-ad21-41a4-a4aa-b802f4e53786,ini aplikasi gimana sih saya baru mau daftar nomor saya koa di minta pin masuk olah olah nor saya sudah pernah daftar padahal nomor saja hp nya saja baru di beli dari counter solusi min seru masa harus belinnomor baru lagi saja sih,3,netral,0
4fa7073d-db52-4785-a33e-eb5bbabc713a,sangat bantu,5,positif,1
e01954a9-343c-4a0c-98d5-7c5da1402af0,god job,5,positif,1
17c2c9a5-3135-477d-b7b2-eb88765905e7,sangat muas brmanpaaat,5,positif,1
bf013a90-94d9-480c-b9fa-5e9d10b09add,very recomended top up gratis transfer gratis tingkat bang dana,5,positif,1
ae52adf4-33dc-400f-b02d-56242885ec88,saya beli paket data belum masuk padahal beli dari kemarim malam duit aku juga sudah potong,1,negatif,-1
5f57e31c-ce0f-43a1-9a9a-5ad3c249d873,dengan ada nya dana bagu jadi mudah dan simpel,4,positif,1
25506182-7444-4586-8ce6-c36019a8e0d0,bagus,5,positif,1
7b099bce-b18c-4778-bb86-ab62550f1129,dana parah sekali kirim uang dari kemarin sampai sekarang belum masuk juga saldo tidak direfund juga parah aplikasi dana sudah lapor juga tidak ada tanggap prah sangat sudah dana,1,negatif,-1
