reviewId,content,score
8d541ee3-74d2-480e-9a73-653de7c5b68c,Dana sering eror bngt ya,1
51a651f6-a52b-4dd5-91a4-0ef3a4fa8765,Mantapppp,5
b1b30f9d-b4b3-454b-a5c8-7a8d66bcb384,mantap aplikasi nya,5
a5c2d9be-b19a-4984-b394-311c91eaced8,baik,5
d6caf735-985d-408d-b933-456f012c7964,Good👍,4
a56e6961-0ac2-4354-bf5b-89367116d216,Apk DANA sangat membantu dan mudah digunakan 👍👍,5
9b8dab0a-70c7-4067-aede-8bf2521ccfc4,Laporan kendala sudah 1 minggu lebih tidak ada tanggapan.,1
02584d6d-78dd-4031-a327-f3160cf710b5,"luar biasa, tidak pakai lama🙏🙏🙏🙏🙏❤",5
f01703b8-ccbf-4d09-9ccf-b20b8ac8dc74,Sangat bagus buat menabung dana pelajar,5
bde4263a-f326-40f2-a78a-e0305305383b,baik,5
50a89469-2b05-48b7-ae0c-addf21b928e0,Kenapa ada gangguan saat top up Di pihak agent laporan terkirim di akun saya tidak ada laporan sama sekali dan saldo hilang,1
5e8eae97-8f5f-46c6-8d45-157227d652e8,Mantap,5
5eae64ec-e7cb-40bc-9cc6-5e0fdf8e62e4,sangat membatu,5
952cccd1-1623-44c7-a117-d0b0958bc619,Bagus,5
582e718a-9d1e-4e6c-ae58-0596ad02d2b0,sangat praktis untuk bertransaksi,5
e267bcd1-9aeb-43ae-83dd-7f0a01fbbe22,Aplikasi Yang sangat berguna dan bermanfaat,3
b5f55e0f-c7b5-4e27-b2e1-7feeaaa3986a,"Saya sudah memperbarui versi terbaru, tapi kenapa pas saya hapus data aplikasinya dan coba login lagi, malah di suruh memperbarui aplikasi terus, padahal jelas2 saya memasukkan nomor lain bisa masuk",1
5c67a8b4-35b6-48b8-b755-fbbdef5ffcf3,Kenapa bales nya lama terus adminnya transaksi di pending hampir sebulan,2
9fdbc39d-0d23-435c-a3a6-e7bbe195f821,dana memang terbaik,5
0d35e0ea-fbd7-4da0-ac95-33ac3e0e25cc,Baru install kalau ok naik bintangnya,3
56efcadf-f2d3-44f9-8f02-51b5fe71b81c,Kenapa pengiriman uang saya tertunda begitu lama? Padahal uangnya sangat diperlukan,1
028d24b6-b21b-45a1-a24f-ba4292ad146c,Mantap bisa untuk nabung,5
cd58a5fb-c6d3-4ef2-a9b0-19feb0d64aeb,"Kecewa banget bosqu uang saya hilang di akun dana ini kejadian yang ke dua kalinya...! Alasannya yang keluar sesion anda sudah habis terus di suruh login lagi, begitu sudah login ternyata uang yang ada di akun dana saya 0 rupiah. Terima kasih untuk aplikasi DANA...!",1
5296c2d8-5509-41b9-9265-1cebcbc79a69,"sangat membatu sekali dalam bertransaksi,tidak perlu rekening",5
9f0ba25e-b920-40a3-81ed-1b30be5072bd,Saya sudah top up dana dan berhasil tapi saldonya belum masuk ke akun dana saya Tolong dong untuk cs dana agar responnya bisa cepat biar para pengguna dana tidak marah,5
92bc1557-881c-4942-a1d3-07cb191f8d85,good,5
fe453dd9-a1db-4e51-8e00-c01a98ee6a6c,Sebelumnya akun sudah premium tapi keesokan harinya tiba jadi premium gagal sampai sekarang masih belum bisa upgrade ke premium lagi,1
275a1df0-84df-4835-8590-fe1685904d68,Sudah 3x24 jam laporan masalah transaksi pending sampai detik ini masih blm ada tanggapan.. Semua contak cs sudah saya hubungi tapi ga ada satupun yang respon.. Pelayanan paling buruk di antara semua dompet digital adalah aplikasi ini,1
553c1a67-321c-4967-911f-cbc99cb352c2,Baik,5
4390bc1f-e703-4a7a-bb27-a6bf94ede582,sangat mmbantu,4
99087119-7b3d-47e5-a2b1-ac53492266da,memuaskan,5
b2dbebb8-2664-4002-a781-2ce3b82bf2ba,bagus nabung di apk ini,5
67f6f197-e8f2-498c-bde4-0ca51b10c665,Saya verifikasi data gagal aja gmna neh,3
246e11b0-1328-42ca-accd-547d2851b251,"Top up lwt BCA m banking..tapi saldo ngg masuk ,trs di komplen sama sekali tidak ngerespon..cuma jwabanny sudah mnrima laporan .dan suruh tnggu..mohon utk d perbaiki.. Sampe saya nulis ini pun saldo saya msh blom masuk...!!! Ya saya kecewa mnggunakn aplikasi ini . Mohon tanggung jwbny ..segera d urus",2
54ec94c9-43a2-438f-8ac7-70d21a887b98,mantap,5
8e95c7d5-a542-4ead-9f1e-7542313550c2,Mengapa aplikasi ini selalu gagal jika instal padahal dulu pernah punya aplikasi dana cuma hp saya hilang,4
ee0e7523-111a-423d-a707-df0f4744eaf7,mantaps,5
5c852c61-ef4f-4298-ae34-c3a1b75fb11a,"Tolong disempurnakan lgi, sayangnya gk bisa update dihpku ini",4
6f515bf7-74b2-46f3-ab56-bdba4fc17b6e,"Aku nggak tau kenapa kamu aku kasih bintang tiga, kenapa aku lakuin ini?",3
5a73de88-88d4-4f03-8363-acf243613c83,Bagusbanget om dana,5
23fe40d7-c44a-433e-9636-b25fae9e7e60,Untuk bekerja💪,1
6dc73f86-e75b-46b5-973e-1f8eeb235096,"3/10/22 kasih rating bintang 1 karna gangguan, 16/03/23 mau transfer dr dana ke rekening bank ada keterangan sistem sedang sibuk, silahkan coba beberapa saat lagi. Sayang sekali ga ada rating bintang 1/2.",1
d0b340e9-cf89-4a57-8c4a-46df09880411,baik tapi harus di update terus ke persi baru mungkin banyak yg pake kalo mau masuk lama,5
5ee4ab4e-f245-4fd3-9189-3639da10d203,bagusss,5
5709c597-1785-43a0-97fa-183cb5d5d32e,"Heran sama aplikasi dana ini skrg, dulu udah premium mau tf gampang, ini skrg tiba"" minta upgrade data, mau upgrade data premium gagal Mulu, pas kembali dr upgrade eh saldo tiba"" gk ada, pas cek riwayat malah saldo kita 100rb hilang, yg ke tf gk tau kmana, mau chat cs perihal tf nyasar gk bs diklik, bahkan mau cek riwayat pun gk bs malah eror mulu, tolong bantu kami developer, biar mudah transaksi",1
4cbd462c-0185-4366-af0e-5b5f679fe501,sangat cepat transaksinya,5
e1eb3cb9-cc68-45dc-a0ea-f2491d926627,Kenapa punya sya gk bisa update? Tolong respon min,5
541cc592-1e73-4ed4-9a6d-24f850fa4e2a,mudah dan praktis,5
950a3768-00ef-4a95-b9df-ce6f6f04f87d,"Kenapa saya baru download ,terus mau masuk ke apk nya,kok keluar terus ya,kok apk nya semakin kesini semakin ga jelas",1
9c695a56-6f66-4e65-a953-e29675fbd4c0,mantap,5
1eb3b13c-68fd-45c7-8d96-d8d1c80636fe,Transaksi pending berhari hari sudah lapor via chat juga email tpi respon sama saja(sedang di tangani team) tapi smpai saat ini tidak ada jawaban pasti dan baru aja saya melakukan top up dri mandiri ehh saldo udah kepotong tpi di saldo dana tidak ada.. Tolong dong pihak dana kinerja nya di perbaiki saya sudah 3 kali mengalami kasih solusi,1
e57c0079-d6c3-4c9b-99f6-ac78bce39653,GK ribet pkok nya pakem dana,4
7f0bf853-8a60-4c26-a8f4-f2c7a6257235,sangat amanah,5
db445d03-4eef-42b2-9d78-a278375d316f,Mantap👍👍👍,5
dd0ca651-6983-4caf-9a4e-0462b3485b08,Kenapa ga bisa di buka yah,1
fdcb306d-5d08-418d-b11e-9495a7a0da35,"Bgs , tinggal sedikit SK agak lambat masuk data transfer yg dikirim ke dana",5
0997fbae-91c9-4ebf-b0be-e1db4bad7359,"Dana bagaimana ini saya pengaduannya??, Uang saya hilang entah kemana padahal saya niat tf ke rekening saya sendiri, tapi di rekening ga ada di dana ke potong, terus ga ada riwayat terakhir pengeluaran biasanya ada ini ga ada dan itu ilang gitu aja uangnya lumayan juga, saat ingin ngirim tulisannya sistem sedang eror aneh banget, ini bagaimana penyelesaiannya ya dana ?????",1
440f470a-15e4-4e86-8f8e-dc545ae435d4,"Aplikasi sampah, paylater gak bisa digunakan!",1
9421a06c-407c-4707-b867-358b3b724d06,saya suka aplikasi dana pelayanan sangat memuaskan,5
8ce54f04-ecde-4303-b5b6-bd22e3fdf112,Dulu dana gak bisa ganti nomor hape sekarang udah bisa. Jadi makin suka sama dana. Akun premium ku udah kembali 🤗,5
02c65b1b-1338-4035-b980-f75cdd2f4cc7,sangat membantu,5
67ea0057-aeee-4213-a3c0-70335aa7f6b6,bintang 1,1
3e4f800c-9b29-4b9a-8836-fb43423386c2,pokok ny mantul aplikasi dana,5
7963d718-0662-497f-8ebe-fb0feed105d7,mantaap,5
bacccde1-6d53-4b2d-b692-f81601629190,Terbaiklah pokoknya,5
a5b36e3e-c4df-48f8-a87c-f7b1da78bdd9,aplikasi sangat membantu,5
825b9813-872b-4d85-8015-277ebdc46236,"transaksi aman & mudah, harga pulsanya juga murah. aplikasi keuangan yang rekomend lah.",5
2775bd3d-414a-49d8-94e3-1280077a3253,baik,5
7e22809f-3901-4425-8dcc-d4cf3252f65e,mantap,5
90776714-736b-4fa8-a032-8280c657a178,membantu,4
9c0c257e-c676-42f2-be62-cb64b1256143,sangat baik,5
2689cfb3-765f-4ed6-b57e-fb7b35ce3fc3,sangat puas dan sangat membantu sekali,5
fa85de62-0509-444e-bc1b-99a29780f44f,mantapppp transaksi lebih mudah👍👍👍👍,4
27662664-982c-4084-b5ef-1b7be177e94c,sagat bagus,5
c73680fb-a85e-4292-9966-da0fcac700bb,dana transfer cepat dan aman,5
db4d3ea3-3596-496b-9a37-3941e3f3e2f9,ok tapi waktu saya aprged ke dana premium slalu gagal terus admin tolong di perbaiki,5
1fdcce5c-edff-4165-a8c1-3e4eefb0d086,Saya melakukan Tu up dari paypal pake kode bank permata ..dari paypal sukses tapi di dana uang gak masuk dan gak ada Ada komplain lewat wa ..giliran dikomplain jawab aja enggak kan kita jadi bingung mau komplain kemana,5
b0ccd4a4-d483-40ff-adeb-0ea84adf406c,MantuL Banget,5
0c3ff797-56e6-4984-ac1e-33f9d3490531,sanggat bagus,5
f036ba0d-1aa0-4ef3-991a-6637ec8bed2b,Aplikasi dibidang keuangan yang sudah terjebal dalam lapisan masyarakat seiring penggunanya yang semakin banyak dan merasa terpuaskan atas jasa dan layanan dari Dana.,5
3c4686cf-d2a0-402b-8b92-f0483c666af6,"uang aku 70k kesedot semua, mana itu buat uang jualan dana aneh banget, ga worth it buat nyimpen uang",1
29f490a0-4f77-459d-a7e6-1053181d6930,sipppppppp,5
c6229992-d7c7-44fa-b24a-c77284e67a73,ok,5
7c541a90-92d4-4989-b8de-83bfc15cd495,bagus,5
45c87761-78b1-4858-8dc2-ab9ee3735a80,Knapa akun yg tiba-tiba kluar sendiri gk bisa login kembali. Dan saat login kembali keterangan tertulis. Nomor ini sudah terdaftar dengan penggunaan lain. Gimana tu,2
fd06bc1c-0ff6-43f8-a25f-3603248b3978,"Masa beli token listrik udah 7 hari masih order diproses terus, udah chat di dana sama instagram tetap aja ga berubah",1
92a9017c-4268-4b44-b33b-fa280a2039b0,is the best,5
7828fdb1-5976-4c41-be9b-a7de6c2fd077,baik,4
95230221-2374-44ac-a0d0-a3110fe0f19b,pada 7 Maret 2023 jam 12:55 saya melakukan topup dana di kantor pos sebesar 500.000 tetapi saldo belum masuk ke nomor saya atas nama Ida Nurhamida. nomor id order pada resi bayar di kantor pos juga tidak tercantum. mohon bantuannya agar segera di proses dan saldo saya bisa kembali. terima kasih,1
76d11098-4af8-45d2-a309-84ff6ee7817c,Buka Poto dan Vidio asli real,5
1bd37a9a-aa63-4c3f-bccd-ac0a3f09981f,Aorea mkprrsakpppqt,5
dad1a66c-7125-4b2c-b010-0f26accbf2dd,cepat dan simpel,5
d7d526fc-d327-497a-8ee3-4ff193d33e8f,good,1
cb7cc2ef-b02c-4269-8abb-b78c965e4d2b,terbaik,5
d32980c0-fd20-4d4f-b5da-56c30f86cc85,Sangat memuaskan,3
db743681-8621-4321-a30b-588250701540,Dana kaget itu hoak apa beneran se??,1
a8fa82ac-f908-4384-a232-cb86916ef76e,Mantap,4
84b07d38-cb4d-4e05-a404-c2fff1430530,"ini gimana min kenapa uang dana saya tidak bisa di transfer ke rekening saya, sudah seminggu lebih saya sudah membuat laporan tapi tidak ada perubahan pada akun dana saya,sangat mengecewakan!!!..",1
53c54e18-f097-4275-8b0b-7707f37522f0,good,5
196a6776-5bf6-4066-8ce5-6bbacd485642,oke,5
8872af2c-caaa-409d-8d85-f40b50ba9d3e,Bagus dah,4
b35492e4-6bee-4190-a82e-174d74d99432,Top up dari jam 11 susah masik,2
50a20778-3908-4f8b-b5a7-08f5b2837460,Harga Rp Rp,5
58eede0e-7bb5-4370-8c03-579c60dd59d7,java.lang.IndexOutOfBoundsException: setSpan (14 ... 41) ends beyond length 26 at android.text.SpannableStringInternal.checkRange(SpannableStringInternal.java:472) at android.text.SpannableStringInternal.setSpan(SpannableStringInternal.java:189) at android.text.SpannableStringInternal.setSpan(SpannableStringInternal.java:178) at android.text.SpannableString.setSpan(SpannableString.java:60) at id.dana.cashier.fragment.PaymentResultFragment.DoubleRange(:51564) at id.dana.cashier.fragment.Bas,5
2e00fd93-f0b1-45d8-a54a-e0f247df57e5,saya mengalami masalah karena nomer yang daftarkan premium nomer sudah tidak aktif arena hilang,1
82a397ee-ae4d-44c8-af22-b41c4a81c011,Semakin kesini dana kayak nya semakin susah buat tarik dana bisnis..,1
9023e822-b612-4c41-960b-c2e7f7dcf624,bagus,5
677d0948-0833-4e61-881e-edb07c0a2762,Ko saya gabisa login ya dana makin sini makin aneh,1
656a636b-7457-4580-9dca-1d3b957202e1,senang menggunakan applikasi DANA ini,5
201db629-991e-4075-a238-d7989edb62b5,bgus,5
b31c4661-374c-407b-96d1-6c3d6464f7f8,"Gak bisa di gunakan minta upgrade ke Dana premium terus kalau mu transaksi kirim uang, upgrade nya gagal terus gak bisa perbarui ke DANA PREMIUM",3
879bf337-3709-4dd6-a9e8-0d719b4f2d30,lumayan membantu,4
98e001f9-cec8-418d-bdb3-c0df3f21def1,dompet digital paling ok,5
7997bc14-a75f-4120-be2f-47ff7bc96508,Ok,4
79a783ec-a05e-44a0-a909-88793066dc45,Terbaik terima kasih dana,5
1379740b-9eef-4c36-9ef8-eb17155f6bf5,"luar. biasa saya sangat""dan sangat senang sekali dengan ini adanya aplikasi terbaik di masa kedepannya terimah dana",5
38a6672f-25b9-4c98-b32f-88cea6f68b60,semoga paylater ku segera keluar,5
52c510b8-bb96-4f82-b24b-257692f72e0c,Udah ngisi saldo malah saldo gak terisi bukti transaksinya ada parah sih,1
d1c69b0d-08af-4bfe-8e9e-25667347dcbb,mantul,5
071768a1-3eba-4a98-82a3-f8f595af74cf,"Begitu masuk akun katanya nomor sudah terdaftar nama lain Padahal itu nomor cuma sekali pakek , gak pernah ganti. Gimana bisa coba.. Mana saldo masih disitu lagi , ehh malah gabisa masuk akun nya Tolong dong ini gimana , masa sih saldo saya hangus gitu aja..kan itu lumayan bisa untuk kebutuhan anak saya Tolong dong yaaa App nya jangan memperumit",1
f63a7a5d-06e3-49fa-bae8-5ab1c9b9b09f,mantap,5
1504b22c-f2ef-4ca7-a971-7691754023c8,Ok,5
267cb0f2-9499-44f7-abbb-d4942c09512c,"Knpa saya bisa masuk ke aplikasi dana Tampa perlu memasukan pasword, Bahkan saat transaksi tidak perlu memasuka pasword, ini akan bahaya jika hp saya d pinjam atau hilang",3
4dbda877-831b-45ad-ba22-5ae9e058b81c,Alhamdulillah akun yng hilang karena kartunya mati sekarang kembali lagi. terima kasih,5
c02e7240-b852-40c7-a254-5270a5e2456f,Sangat membantu,4
a5957c76-767c-470e-bee6-2708be01dbb4,"Mantap kali lah..apalagi kalo ada bonus2 ,,kayak e comerce yg baru2..makin mantap..",5
9025fb82-7aa8-4be3-91fd-c83c77464de3,Jelek,3
4066a003-e4f1-40d1-9e1d-bb8620263dd0,"Gkjelas pas isi paket data malah disuruh tunggu 5 menit eh udah lima menit belum masuk juga disuruh tunggu lagi 45 menit gimana sih kalo digabungin lamalama 1 jam ,kenapa gak bilang tulis keterangan tunggu 1 jam aja berteleh teleh mana eror terus loding lama mohon diperbaiki sistemnya mana mau cepet kesel bgt",3
ee885dc0-2ba9-4c7e-8460-1d321ff7c8bd,Cex zon,2
ac8ebe03-e766-41ec-8b15-b3dfb334369f,bagus,5
0f565e7e-1e8b-4b55-b046-c0b7b0f4ca19,Kenapa dana saya tidak bisa upgrade ke dana premium..sedangkan kirim uang harus sudah dana premium..sudah berapa kali di coba tetep aja gagalll..jadi bingung...tolong penjelasan nya,1
dfe952dc-175b-4ca8-b063-17f0db1618e8,SEMAKIN LEMOT!,1
9d4aa61e-c1ad-4b30-8e47-6c64c74d7a47,Respo nya lama ngak cepet tolong lah orang lagi butuh salah nomer pas beli pulsa di kembalin nya lama masih di proses masih di proses mmk lu ajg,1
e6158dba-1245-4410-a3c0-4646d6487be7,Pp,1
796243ac-2601-4ad4-b0c1-dabcb162b884,ung saya sampai sekqrang belum kembali,5
c0c808e1-6944-4811-acc6-a3500568d716,Akun tidak bisa melakukan pembayaran,1
99ad296d-ffc9-454c-9707-a5ba985fb119,Tul,5
2e1e5e71-c41e-4a21-ae07-157a691e5e20,Bagus dan mudah memang..kadang bila menarik saldo untuk pulsa selalu bacaan coba lagi.,5
75a51235-4500-4fb4-999d-9373ea4dfff5,Parah aplikasi ini,1
58ae176a-28ae-4760-acb6-69f2837df5dd,mantap,5
6f2166a0-9ef2-4a30-a7ce-ae35df11088e,Sangat membantu kebutuhan pokoke apl ini ok,5
c8bebf13-db6b-4f55-9f76-4802859a359b,sangat membantu,5
dd3fb482-09a8-499e-a9d7-9241269901d8,"Uplikasi jelek isi emoney dari dana gak masuk2 sudah komplen malahan di responnya gak jelas apa gue ikhlasin aja buat nyelawat kalian,alah hubungi orang gak ada respon kaya udah pada mati admin-adminnya",1
bf70ece8-678c-46e5-85d4-b59e736634de,sangat membantu dimalam hari,5
b4d42578-9508-41c1-a28d-88f3b583db69,ok,1
8e4f3312-f063-42b4-8046-b2eaf59b9d05,bguss,1
b0fbe466-3d78-43b5-be6e-7029f500666c,sangat bagus dan cepat,5
aa2ecab6-18aa-4c14-9407-7f2ba97da8da,Aplikasi GK guna,1
305e28d2-1dcf-4ba4-86c4-d98f5a74fecf,Iklan lo muncul di notif gw trus ktl,1
ef264441-d8ff-4f8f-8c93-1f82bfba7bac,kadang suka blank kalo buat transfer,4
39e0afb0-28d5-4e03-9e4b-bf58a4a157c3,Ga bisa buka aplikasi gmna caranya bisa bantu.,1
95311c7c-4f7a-4967-9167-35ed54280a13,aplikasi apa nih.. transaksi dana premium selalu gagal terus,2
d6fabc20-96f8-4ff5-8e6c-e776be94733b,lebih gampang dan nyaman keren,5
3d8df427-e495-43bd-a129-3eec514e745d,kasih bintang 3 dulu krn kadang suka lama lodingnya,4
46a9bd7d-ad42-4c9f-be3c-719b3445bfd5,"Kepada pihak dana kenapa akun saya ga bisa ke buka ,dengan catatan versi /criminalitas di mohon buka kembali , akun saya",2
287464cf-f416-4728-9d89-25a9ed36e9f8,Tolong masuk verifikasi wajah tidak bisa OTP tidak masuk sms yg parah terlalu sering katanya minta OTP masuk pun tidak,3
8357a3c4-7470-4c8c-af1e-1792fd50ec60,sangatt bagus,5
a7ff7298-ee59-44ba-9e5d-9d7ca5ef65ec,"sangat membantu,praktis",5
9eeab102-9a5f-40d6-9e62-7e07cfba00a9,Kebanyakan update tololll,1
10ea6510-419c-44b0-b483-647c920e00b7,Ok,5
9b017103-0f9e-42d9-a051-b18fa66640ed,Jadi semakin aneh gagal trus transaksinya,2
f382f3ce-22c0-4548-b0f8-3dc6e8ca0d0f,Cuih aplikasi ga guna layanan cs kek taik ga guna,1
fae470db-4357-4577-ac18-369a0d99044d,Saya top up kok nggk masuk,1
c3889bfd-39be-4d85-85ac-1ef2d050b6d3,bagus,3
48a05366-536a-4664-90b5-8faee22eb0b4,Tolong di perbaiki koneksi y,5
1a0170b2-12d7-4c10-8ca0-5f05afae686c,Mohon bantuanya aplikasi tidak bisa di buka,4
7f4b6600-34ca-4b40-8590-06696248dde8,ok,5
1f744d0b-6d4e-4955-92bf-aacb232bcee8,Terimakasih. Aplikasi ini sangat membatu dalam Bertransaksi. Terus kembangkan.,5
d10dc63e-47cb-4768-9cea-d0a17217d5e8,Iya,5
ab8a60fb-f5ac-4b08-a39d-6c1484a35948,Akun dana saya d bekukan terus saya udah top up,1
407b7f83-1e97-46b0-b988-9e374c4a3b32,Sangat membantu,5
dba15e53-46b5-4674-92da-3f4979883d2d,Udh tertinggal tapi malah ga muncul apa nya terus saja berputar harus meng instal ulang,1
8ab45a37-6239-4210-8137-faa53281033c,Bagussssssss,5
ddf80fad-e4f3-4b25-be40-ecd3250a5ff6,Untuk upgrade ke dana premium susah,2
12534317-456b-4a42-b1bd-d66f9500433e,Ok,5
3a4f00f4-810b-43c5-86c7-e04a5ebf7fd5,Bagus,5
011f9e2c-dad5-4f8e-8799-972b90b94a38,Bagus,5
32b18aa7-463b-4907-ba4e-36d3c4d62d96,Sangant membatu saat deposit,5
91adad65-b665-454f-9612-82814ef52ff8,sayang nya belum ada fitur dana paylater,4
bf899a2a-ac97-412f-93e4-6b34f0a91289,bagus aplikasi ny,5
7ba7721f-a9f8-4844-ac4e-68b20ba64e2a,bagus bnget bisa membatu,4
43e89688-a499-4a56-a2c2-22afd3b9f55f,Apk ini sangat bagus,5
c3cb224f-b17f-47eb-9252-fc1a60aa69d6,Petani,5
81ecd710-69cf-4833-bf1f-9090b4b178b2,"Makin kesini makin banyak bug nya, tolong lah develover nya di tingkatkan lagi",1
e86e8334-63dc-4967-9a1d-47d01411954a,bagus dan terbantu,5
b2f4b6d5-faa4-4c50-9f97-54096f059640,Kirain pas download langsung bisa di gunain di tf dari orang masuk eh pas mau tf ke orang malah susah harus upgrade premium udh gituh susah hadeeeuuuh nyusahin,2
1b7a0784-bdcc-475c-8ba4-81a07d0b58e2,Kenapa ya kode otp ga masuk,4
2fbcb60c-309a-4f81-bebe-0440a17490df,kerennn,3
cbb59773-c3bc-4d95-9f17-216eb2d817c0,Mantap,5
55b6b7fb-3578-4ba5-989c-f6b9925811ee,"Teman saya mengirimi saya uang ke rek dana saya, tapi anehnya uangnya terkirim tapi tidak sampai masuk ke saldo dana saya hingga saat ini. Padahal nama dan no rek sudah benar. Dan status pengiriman berhasil. Jadi Kemanakah perginya uang tersebut?",2
6f96037f-61fc-4224-a7fe-6024ddb25b3c,Biar bisa pake apps lagi gimana ya? Udah pernah daftar tapi nomernya udah ngga aktif lagi gimana ya?,4
888c01ab-e39b-4250-b104-2d7bf131191e,"makasih aplikasi dana, sangat mempermudah dalam bertransakasi",5
396455f3-7354-45dc-a92a-d2d2519af436,sangat membantu gays,5
0822d31d-827c-4344-8f29-66e00f91f28e,mntap,5
255b6c5f-ea28-424d-b019-2870d2b5761f,sangat baik,5
de50be1c-2a48-411f-934e-ec54404c3e1d,bagus,5
3763ffee-7ea5-4185-ba60-3bdb61f91fd5,cukup baik,4
880a4ac9-3873-4f6f-ab40-8200dd2791ab,top,5
da68d99d-83a7-4071-9972-f05c43c0f680,mantap,5
fba3ded5-4824-42ef-abd5-c487d8ce5c6c,mantapppppppp,5
f34ee458-51c2-42e6-ac3c-757484404a34,bagus,5
3d777f30-3759-4228-accd-abfbe12d2fd4,Masak nggk bisa login,1
07d95229-fdeb-48cc-b5a4-c05630e238fa,"Duuh sedih banget,apknya baru aja di download,baru mulai top up.eeh habis top up malah nggk bisa dibuka apk nya.🥺",2
86a060d0-915c-48ff-bcb7-b0b2fa936dc9,The best dana tingkatkan keamanan nasabah sip ok,5
e583c9ad-3865-43d7-aa31-c4204317d9b7,banyak bug tidak bisa kirim uang,1
7cac465d-68c4-4246-8b9f-5c74caa1dd2a,sangat bagus pokok nya,5
9f6bd37b-37a4-4c46-a0af-ce84a0b6d105,Mantap.👍👍👍,5
c83e3b75-742a-4841-981c-ece49b06aeb1,Sangat baik,5
28ba26a4-fefc-44cf-b20e-41788cfb6620,siap,5
d602c9f0-9b19-4bbd-bd30-fb07310f423d,Baik,5
273388c8-35d2-4d96-9f7d-70f842254358,mantap,5
21b9d4f8-5985-4b63-8374-99161d24135d,bagus,5
3b445e90-5a37-44aa-90cd-05bc048ec446,aplikasi cepat dan terpercaya,4
099e17f7-7a1d-40a0-ba9c-49ec8552247e,sangat membantu sekali disaat orang tidak punya rekening tabungan,5
648f33f3-df9d-4d06-8286-e3a1df17ab66,bagus,5
f49cb2b2-d392-488d-965b-58efc8c8b095,Bagus dan cepat,5
2d979ce8-c0b6-4696-a9f8-3af93e958660,"Up ke premium gagal terus, padahal pernah berhasil setelah keluar apk gagal lagi",1
75c931b6-805c-4abc-9588-7ad543e5a373,samgat baik,5
dd47c755-d086-4930-867e-ce2f748f8618,"makin kesini makin ga jelas aplikasi dana, buruk pelayanan pokonya deh.",1
5b4f4bde-d03c-4f27-9ad3-cfeee2efb2a9,"siip,,,,,daaahhhh.....",5
e24c3d44-a108-4dce-88f0-de458aded99c,mantap,5
6525bfd3-e696-41e3-acda-37b0af4048ef,Koq sy gk bisa download aplikasi dana ya,1
69927cef-d83b-4b40-b8ef-84738fc231ba,ok,5
fedf4cc9-c843-4a9f-8504-92d21956aefe,"Tolong dipercepat ya.. proses transaksi top up saya.. Tgl 15 maret 2023.. sudah mau seharian ini, top up yg saya lakukan dari rek mandiri ,belum masuk ke DANA saya pribadi..🙏 Untuk bintang sementara masih saya pertahankan di 5 Bintang. Trims",5
e46b92e9-a073-414b-898d-86771d12a721,aku biasa narik di alfa 50rb-2jt kenapa kemaren limit nya naek minimal 250rb,3
881ad9c9-e11a-4001-8db4-7bcbdc20f65d,Sangat bagus dan sangat membantu,5
c35ee8b7-ee1c-41de-a92e-0d88d3a3a373,"Aplikasi apa ni, makin hari makin ga jelas, kek hubungan kmu sama dia",1
c9bf51ac-7234-47d8-9fa4-6209c6b0dc44,Lelet,2
e6d6842b-ca34-4c37-8d48-a8382d730228,ok,5
1977e305-0fba-45cd-98c7-07a1bf000f83,"Udh bagus dr sesi biaya untuk kayak top up dll karena termasuk murah di antara yg lain. Tpi msih ada minus, pertama saat mau masuk dana kadang harus di refresh berkali2 agar uang yg br msuk ke detect dan Suka lemot. Yg kedua di dana goals mau ngambil hasil nya tpi loading lama bgt. Dan yg terakhir kalo pembayaran lewat Qris suka kdng² eror Harus 2/3x an di scan ulang baru pembayaran nya berhasil",3
3994d781-80ec-42b4-882a-8b3199c68f3f,susah login ke aplikasi dana nyh,1
5a6665ef-4efc-4313-84c6-963c5ccc923e,sangat terjangkau,5
83fb4850-59d8-4287-8dab-1b07facee7e2,segeah,4
46cdc469-0f83-44e2-bef8-c4593035ab86,Sangat susah upgrade ke premium.,1
9d3ed166-76ec-40ac-abe0-ca3f812c8494,Ok,5
a307b07f-159e-4004-99f0-81ad642fa450,Good apl,5
59a96f03-f639-4af9-a2c6-75a72a35c3a3,hebat,5
ad8d7799-ca30-4fb2-855d-26c3e7bb138c,ribet kali mau ke premium bgstttt !!!!,1
a3bdc61e-e26d-4e69-b9cc-fc96d800d97a,baik,5
e4b78cd1-b9b5-449e-82fa-c41e8848d2a0,Membantu tuk non tunai,1
7406ec59-3986-4880-86d8-788f265d42d6,Jos,5
a6b3aef1-5407-430b-9e7b-35d8fd560ced,makin jelek aplikasi nya gak bisa ganti nomor,1
72ecd6a0-a9cf-4368-a288-7b7a33137de9,sangat bermanfaat 😂,5
234b5a05-23cf-4465-87e5-82e1ecbb16b7,sayang dana top up cuma 1500000 nggak BS lebih,4
34c288db-b462-42ab-95c3-77ce3baabacf,Login di android 10 aja gak bisa... Gimana Mau dipakai...,1
6c8ec318-0d9e-4533-8550-b3739bc5aa86,"Kalo bisa di dana ada pinjaman.,",5
bfebbdc3-1ea5-48eb-8320-71147c34cf80,🙏,5
82b43dc5-4334-41cc-9584-f6f1de66ee76,bagus,5
5f65193d-6315-436f-972b-2d0e40cde10e,Semoga bermanfaat yuk dana kaget nya,5
